 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:799 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:0 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:799 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:0 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:799 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:0 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:799 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:0 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:799 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:0 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:799 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:0 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:799 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:0 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:799 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:0 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:799 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:0 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:799 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:0 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:799 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:0 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:799 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:0 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:799 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:0 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:799 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:0 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:799 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:0 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:799 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:0 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:799 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:0 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:799 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:0 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:799 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:0 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:799 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:0 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:799 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:0 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:799 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:0 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:799 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:0 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:799 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:0 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:799 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:0 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:799 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:0 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:799 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:0 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:799 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:0 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:799 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:0 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:799 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:0 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:799 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:0 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:799 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:0 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:799 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:0 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:799 
{'value': 0.0, 'row': 19, 'column': 19} 799 reward:0 
